Date,Open,High,Low,Close,Adj Close,Volume
2007-09-18,135.570007,135.570007,132.899994,133.259995,94.162628,4065783
2007-09-19,135.750000,137.970001,133.949997,134.535004,95.063591,5039953
2007-09-20,133.800003,135.000000,129.914993,130.410004,92.148827,2644440
2007-09-21,129.600006,132.899994,127.544998,131.610001,92.996758,6702130
2007-09-24,132.000000,134.250000,129.764999,132.990005,93.971870,6379770
2007-09-25,133.800003,134.039993,130.350006,130.770004,92.403191,3766267
2007-09-26,132.000000,142.514999,132.000000,136.320007,96.324867,6556987
2007-09-27,137.369995,139.500000,136.500000,138.119995,97.596764,6932483
2007-09-28,140.100006,140.699997,137.115005,138.074997,97.564964,4063503
2007-10-01,138.600006,140.639999,133.664993,136.274994,96.293083,4070450
2007-10-03,136.845001,142.500000,136.845001,141.119995,99.716576,6741503
2007-10-04,140.100006,140.550003,137.429993,138.615005,97.946548,4957717
2007-10-05,139.470001,139.470001,136.050003,138.044998,97.543762,3501967
2007-10-08,139.500000,141.345001,136.500000,140.850006,99.525795,4944277
2007-10-09,140.699997,147.570007,138.104996,146.699997,103.659447,7471923
2007-10-10,147.615005,151.875000,145.214996,150.990005,106.690826,6030980
2007-10-11,151.199997,151.500000,142.875000,146.399994,103.447472,6880103
2007-10-12,144.074997,147.000000,141.419998,146.039993,103.193085,3965750
2007-10-15,146.100006,150.000000,142.229996,147.660004,104.337814,5048513
2007-10-16,147.869995,148.455002,144.404999,145.725006,102.970520,4683400
2007-10-17,141.000000,147.000000,138.899994,146.490005,103.511063,2929360
2007-10-18,148.500000,152.100006,143.699997,148.139999,104.676987,7289117
2007-10-19,150.600006,153.000000,143.429993,149.985001,105.980682,5612737
2007-10-22,137.354996,150.000000,137.354996,148.574997,104.984360,2477213
2007-10-23,150.000000,151.154999,145.500000,147.764999,104.411987,2823710
2007-10-24,149.699997,149.699997,143.205002,145.889999,103.087120,3266393
2007-10-25,147.000000,150.000000,143.130005,149.070007,106.798225,4911713
2007-10-26,149.399994,150.600006,147.389999,149.955002,107.432266,2758370
2007-10-29,145.664993,154.035004,145.664993,152.955002,109.581535,3369773
2007-10-30,154.500000,154.919998,149.520004,153.195007,109.753464,2781343
2007-10-31,153.000000,153.119995,149.414993,152.145004,109.001266,1447163
2007-11-01,152.985001,153.899994,147.899994,149.820007,107.335548,1991563
2007-11-02,144.600006,149.399994,144.600006,147.539993,105.702057,1439077
2007-11-05,147.539993,152.070007,144.750000,145.425003,104.186836,1435420
2007-11-06,145.199997,146.985001,144.660004,146.070007,104.648926,1549130
2007-11-07,144.899994,146.369995,140.699997,143.175003,102.574852,1835147
2007-11-08,135.044998,142.184998,135.044998,141.464996,101.349777,1482397
2007-11-12,139.500000,139.500000,132.600006,136.919998,98.093605,2957773
2007-11-13,135.000000,136.800003,131.714996,132.645004,95.030869,3546577
2007-11-14,135.600006,143.339996,133.500000,141.884995,101.650665,3525403
2007-11-15,142.544998,142.574997,136.350006,137.160004,98.265541,2574067
2007-11-16,136.710007,139.529999,134.369995,138.255005,99.050034,1854463
2007-11-19,138.255005,140.235001,136.860001,137.595001,98.577179,1770847
2007-11-20,137.309998,137.309998,134.009995,134.490005,96.352676,3578670
2007-11-21,134.699997,135.134995,130.500000,131.024994,93.870216,3165980
2007-11-22,131.024994,131.985001,129.000000,131.354996,94.106651,2857163
2007-11-23,133.470001,133.470001,130.529999,132.434998,94.880386,1705080
